22,4,2,0
22,33,2,0
22,6,2,0
22,28,2,0
0,26,0,1
0,22,0,0
0,0,0,0
0,3,0,0
0,25,0,0
0,30,0,0
0,2,1,1
0,25,1,0
0,17,1,0
0,18,1,0
0,28,1,0
0,18,1,0
0,23,2,1
0,10,2,0
0,4,2,0
0,24,2,0
0,0,2,0
0,29,2,0
26,2,0,1
26,15,0,0
26,13,0,0
26,30,0,0
26,3,0,0
26,13,0,0
26,23,1,1
26,9,1,0
26,15,1,0
26,13,1,0
26,11,1,0
26,5,1,0
26,0,2,1
26,17,2,0
26,16,2,0
26,24,2,0
26,23,2,0
26,20,2,0
2,23,0,1
2,7,0,0
2,16,0,0
2,26,0,0
2,2,0,0
2,31,0,0
2,0,1,1
2,11,1,0
2,2,1,0
2,16,1,0
2,24,1,0
2,13,1,0
2,29,2,1
2,11,2,0
2,1,2,0
2,10,2,0
2,6,2,0
2,5,2,0
23,0,0,1
23,1,0,0
23,3,0,0
23,20,0,0
23,3,0,0
23,8,0,0
23,29,1,1
23,9,1,0
23,20,1,0
23,27,1,0
23,5,1,0
23,23,1,0
23,0,2,1
23,22,2,0
23,20,2,0
23,25,2,0
23,28,2,0
23,8,2,0
0,29,0,1
0,25,0,0
0,5,0,0
0,33,0,0
0,4,0,0
0,1,0,0
0,0,1,1
0,28,1,0
0,17,1,0
0,5,1,0
0,1,1,0
0,6,1,0
0,9,2,1
0,33,2,0
0,4,2,0
0,21,2,0
0,25,2,0
0,30,2,0
29,0,0,1
29,5,0,0
29,3,0,0
29,27,0,0
29,1,0,0
29,20,0,0
29,9,1,1
29,9,1,0
29,16,1,0
29,10,1,0
29,17,1,0
29,19,1,0
29,2,2,1
29,23,2,0
29,24,2,0
29,32,2,0
29,15,2,0
29,1,2,0
0,9,0,1
0,13,0,0
0,24,0,0
0,12,0,0
0,0,0,0
0,2,0,0
0,2,1,1
0,20,1,0
0,26,1,0
0,6,1,0
0,10,1,0
0,2,1,0
0,23,2,1
0,21,2,0
0,28,2,0
0,12,2,0
0,21,2,0
0,15,2,0
9,2,0,1
9,22,0,0
9,31,0,0
9,31,0,0
9,21,0,0
9,30,0,0
9,23,1,1
9,29,1,0
9,19,1,0
9,2,1,0
9,24,1,0
9,4,1,0
9,0,2,1
9,13,2,0
9,14,2,0
9,7,2,0
9,6,2,0
9,7,2,0
2,23,0,1
2,31,0,0
2,17,0,0
2,33,0,0
2,12,0,0
2,15,0,0
2,0,1,1
2,24,1,0
2,15,1,0
2,22,1,0
2,18,1,0
2,10,1,0
2,8,2,1
2,15,2,0
2,17,2,0
2,3,2,0
2,28,2,0
2,14,2,0
23,0,0,1
23,25,0,0
23,27,0,0
23,30,0,0
23,31,0,0
23,10,0,0
23,8,1,1
23,15,1,0
23,1,1,0
23,24,1,0
23,31,1,0
23,12,1,0
23,1,2,1
23,26,2,0
23,12,2,0
23,30,2,0
23,12,2,0
23,27,2,0
0,8,0,1
0,18,0,0
0,15,0,0
0,3,0,0
0,25,0,0
0,22,0,0
0,1,1,1
0,14,1,0
0,30,1,0
0,1,1,0
0,22,1,0
0,7,1,0
0,8,2,1
0,15,2,0
0,15,2,0
0,0,2,0
0,2,2,0
0,6,2,0
8,1,0,1
8,24,0,0
8,5,0,0
8,23,0,0
8,24,0,0
8,10,0,0
8,8,1,1
8,19,1,0
8,28,1,0
8,25,1,0
8,3,1,0
8,30,1,0
8,0,2,1
8,21,2,0
8,5,2,0
8,4,2,0
8,10,2,0
8,9,2,0
1,8,0,1
1,21,0,0
1,17,0,0
1,11,0,0
1,15,0,0
1,24,0,0
1,0,1,1
1,6,1,0
1,22,1,0
1,30,1,0
1,21,1,0
1,10,1,0
1,7,2,1
1,22,2,0
1,0,2,0
1,5,2,0
1,17,2,0
1,9,2,0
8,0,0,1
8,5,0,0
8,29,0,0
8,30,0,0
8,4,0,0
8,27,0,0
8,7,1,1
8,26,1,0
8,13,1,0
8,31,1,0
8,1,1,0
8,16,1,0
8,2,2,1
8,23,2,0
8,8,2,0
8,30,2,0
8,22,2,0
8,7,2,0
0,7,0,1
0,11,0,0
0,6,0,0
0,6,0,0
0,24,0,0
0,17,0,0
0,2,1,1
0,10,1,0
0,27,1,0
0,25,1,0
0,28,1,0
0,32,1,0
0,7,2,1
0,26,2,0
0,0,2,0
0,2,2,0
0,8,2,0
0,20,2,0
7,2,0,1
7,17,0,0
7,16,0,0
7,24,0,0
7,24,0,0
7,28,0,0
7,7,1,1
7,2,1,0
7,12,1,0
7,6,1,0
7,19,1,0
7,11,1,0
7,3,2,1
7,7,2,0
7,28,2,0
7,21,2,0
7,17,2,0
7,19,2,0
2,7,0,1
2,0,0,0
2,10,0,0
2,25,0,0
2,16,0,0
2,17,0,0
2,3,1,1
2,22,1,0
2,11,1,0
2,26,1,0
2,18,1,0
2,27,1,0
2,19,2,1
2,16,2,0
2,6,2,0
2,30,2,0
2,9,2,0
2,20,2,0
7,3,0,1
7,15,0,0
7,3,0,0
7,15,0,0
7,10,0,0
7,19,0,0
7,19,1,1
7,17,1,0
7,1,1,0
7,25,1,0
7,8,1,0
7,24,1,0
7,6,2,1
7,19,2,0
7,18,2,0
7,15,2,0
7,3,2,0
7,9,2,0
3,19,0,1
3,26,0,0
3,4,0,0
3,12,0,0
3,31,0,0
3,3,0,0
3,6,1,1
3,24,1,0
3,23,1,0
3,25,1,0
3,31,1,0
3,18,1,0
3,19,2,1
3,25,2,0
3,25,2,0
3,13,2,0
3,26,2,0
3,16,2,0
19,6,0,1
19,7,0,0
19,3,0,0
19,14,0,0
19,1,0,0
19,2,0,0
19,19,1,1
19,6,1,0
19,13,1,0
19,21,1,0
19,10,1,0
19,10,1,0
19,3,2,1
19,28,2,0
19,7,2,0
19,5,2,0
19,20,2,0
19,18,2,0
6,19,0,1
6,17,0,0
6,16,0,0
6,27,0,0
6,27,0,0
6,22,0,0
6,3,1,1
6,3,1,0
6,13,1,0
6,26,1,0
6,9,1,0
6,17,1,0
6,5,2,1
6,17,2,0
6,29,2,0
6,33,2,0
6,28,2,0
6,3,2,0
19,3,0,1
19,29,0,0
19,23,0,0
19,28,0,0
19,31,0,0
19,7,0,0
19,5,1,1
19,32,1,0
19,2,1,0
19,0,1,0
19,30,1,0
19,16,1,0
19,1,2,1
19,9,2,0
19,7,2,0
19,0,2,0
19,3,2,0
19,27,2,0
3,5,0,1
3,23,0,0
3,11,0,0
3,6,0,0
3,33,0,0
3,31,0,0
3,1,1,1
3,13,1,0
3,18,1,0
3,10,1,0
3,19,1,0
3,10,1,0
3,31,2,1
3,21,2,0
3,3,2,0
3,19,2,0
3,26,2,0
3,7,2,0
5,1,0,1
5,29,0,0
5,28,0,0
5,31,0,0
5,8,0,0
5,23,0,0
5,31,1,1
5,31,1,0
5,29,1,0
5,9,1,0
5,15,1,0
5,14,1,0
5,1,2,1
5,7,2,0
5,26,2,0
5,28,2,0
5,11,2,0
5,13,2,0
1,31,0,1
1,5,0,0
1,19,0,0
1,15,0,0
1,3,0,0
1,27,0,0
1,1,1,1
1,26,1,0
1,4,1,0
1,3,1,0
1,25,1,0
1,19,1,0
1,7,2,1
1,28,2,0
1,33,2,0
1,8,2,0
1,21,2,0
1,5,2,0
31,1,0,1
31,6,0,0
31,6,0,0
31,2,0,0
31,4,0,0
31,21,0,0
31,7,1,1
31,23,1,0
31,12,1,0
31,20,1,0
31,8,1,0
31,27,1,0
31,2,2,1
31,17,2,0
31,22,2,0
31,29,2,0
31,1,2,0
31,19,2,0
1,7,0,1
1,4,0,0
1,3,0,0
1,31,0,0
1,22,0,0
1,18,0,0
1,2,1,1
1,14,1,0
1,31,1,0
1,1,1,0
1,12,1,0
1,12,1,0
1,9,2,1
1,16,2,0
1,3,2,0
1,15,2,0
1,33,2,0
1,6,2,0
7,2,0,1
7,30,0,0
7,24,0,0
7,3,0,0
7,16,0,0
7,28,0,0
7,9,1,1
7,5,1,0
7,6,1,0
7,30,1,0
7,31,1,0
7,24,1,0
7,18,2,1
7,1,2,0
7,21,2,0
7,29,2,0
7,13,2,0
7,4,2,0
2,9,0,1
2,33,0,0
2,8,0,0
2,30,0,0
2,32,0,0
2,31,0,0
2,18,1,1
2,23,1,0
2,29,1,0
2,12,1,0
2,0,1,0
2,13,1,0
2,6,2,1
2,28,2,0
2,23,2,0
2,8,2,0
2,4,2,0
2,12,2,0
9,18,0,1
9,23,0,0
9,3,0,0
9,17,0,0
9,3,0,0
9,23,0,0
9,6,1,1
9,27,1,0
9,13,1,0
9,4,1,0
9,21,1,0
9,24,1,0
9,18,2,1
9,4,2,0
9,30,2,0
9,9,2,0
9,15,2,0
9,17,2,0
18,6,0,1
18,30,0,0
18,13,0,0
18,21,0,0
18,11,0,0
18,0,0,0
18,18,1,1
18,11,1,0
18,23,1,0
18,0,1,0
18,0,1,0
18,22,1,0
18,20,2,1
18,22,2,0
18,18,2,0
18,21,2,0
18,8,2,0
18,9,2,0
6,18,0,1
6,26,0,0
6,8,0,0
6,10,0,0
6,22,0,0
6,5,0,0
6,20,1,1
6,20,1,0
6,13,1,0
6,1,1,0
6,0,1,0
6,29,1,0
6,11,2,1
6,1,2,0
6,22,2,0
6,0,2,0
6,31,2,0
6,18,2,0
18,20,0,1
18,24,0,0
18,27,0,0
18,2,0,0
18,15,0,0
18,22,0,0
18,11,1,1
18,14,1,0
18,8,1,0
18,22,1,0
18,32,1,0
18,19,1,0
18,20,2,1
18,17,2,0
18,31,2,0
18,16,2,0
18,28,2,0
18,5,2,0
20,11,0,1
20,2,0,0
20,27,0,0
20,11,0,0
20,20,0,0
20,21,0,0
20,20,1,1
20,21,1,0
20,21,1,0
20,1,1,0
20,1,1,0
20,29,1,0
20,11,2,1
20,26,2,0
20,24,2,0
20,33,2,0
20,15,2,0
20,11,2,0
11,20,0,1
11,2,0,0
11,29,0,0
11,20,0,0
11,7,0,0
11,26,0,0
11,11,1,1
11,27,1,0
11,17,1,0
11,25,1,0
11,16,1,0
11,21,1,0
11,0,2,1
11,18,2,0
11,19,2,0
11,25,2,0
11,19,2,0
11,30,2,0
20,11,0,1
20,33,0,0
20,2,0,0
20,12,0,0
20,24,0,0
20,24,0,0
20,0,1,1
20,20,1,0
20,18,1,0
20,21,1,0
20,28,1,0
20,31,1,0
20,6,2,1
20,22,2,0
20,31,2,0
20,16,2,0
20,3,2,0
20,7,2,0
11,0,0,1
11,22,0,0
11,2,0,0
11,3,0,0
11,15,0,0
11,11,0,0
11,6,1,1
11,4,1,0
11,0,1,0
11,5,1,0
11,29,1,0
11,3,1,0
11,18,2,1
11,13,2,0
11,2,2,0
11,13,2,0
11,4,2,0
11,9,2,0
0,6,0,1
0,28,0,0
0,8,0,0
0,32,0,0
0,18,0,0
0,17,0,0
0,18,1,1
0,9,1,0
0,0,1,0
0,11,1,0
0,27,1,0
0,17,1,0
0,20,2,1
0,14,2,0
0,6,2,0
0,10,2,0
0,12,2,0
0,16,2,0
6,18,0,1
6,24,0,0
6,32,0,0
6,6,0,0
6,27,0,0
6,25,0,0
6,20,1,1
6,25,1,0
6,0,1,0
6,8,1,0
6,25,1,0
6,21,1,0
6,6,2,1
6,23,2,0
6,10,2,0
6,26,2,0
6,2,2,0
6,15,2,0
18,20,0,1
18,9,0,0
18,12,0,0
18,22,0,0
18,25,0,0
18,11,0,0
18,6,1,1
18,14,1,0
18,28,1,0
18,18,1,0
18,3,1,0
18,21,1,0
18,20,2,1
18,23,2,0
18,5,2,0
18,14,2,0
18,22,2,0
18,11,2,0
20,6,0,1
20,25,0,0
20,33,0,0
20,2,0,0
20,23,0,0
20,11,0,0
20,20,1,1
20,2,1,0
20,28,1,0
20,0,1,0
20,19,1,0
20,15,1,0
20,6,2,1
20,28,2,0
20,12,2,0
20,31,2,0
20,1,2,0
20,25,2,0
6,20,0,1
6,14,0,0
6,26,0,0
6,13,0,0
6,30,0,0
6,30,0,0
6,6,1,1
6,2,1,0
6,28,1,0
6,30,1,0
6,17,1,0
6,5,1,0
6,20,2,1
6,4,2,0
6,13,2,0
6,15,2,0
6,20,2,0
6,2,2,0
20,6,0,1
20,29,0,0
20,19,0,0
20,13,0,0
20,28,0,0
20,4,0,0
20,20,1,1
20,31,1,0
20,20,1,0
20,17,1,0
20,7,1,0
20,7,1,0
20,6,2,1
20,27,2,0
20,27,2,0
20,9,2,0
20,33,2,0
20,7,2,0
6,20,0,1
6,5,0,0
6,2,0,0
6,8,0,0
6,11,0,0
6,4,0,0
6,6,1,1
6,23,1,0
6,8,1,0
6,30,1,0
6,33,1,0
6,30,1,0
6,2,2,1
6,3,2,0
6,3,2,0
6,17,2,0
6,8,2,0
6,25,2,0
20,6,0,1
20,1,0,0
20,23,0,0
20,10,0,0
20,28,0,0
20,30,0,0
20,2,1,1
20,21,1,0
20,26,1,0
20,31,1,0
20,9,1,0
20,27,1,0
20,23,2,1
20,29,2,0
20,13,2,0
20,29,2,0
20,10,2,0
20,4,2,0
6,2,0,1
6,0,0,0
6,8,0,0
6,32,0,0
6,14,0,0
6,0,0,0
6,23,1,1
6,33,1,0
6,4,1,0
6,3,1,0
6,29,1,0
6,31,1,0
6,2,2,1
6,18,2,0
6,16,2,0
6,26,2,0
6,23,2,0
6,14,2,0
2,23,0,1
2,16,0,0
2,9,0,0
2,16,0,0
2,5,0,0
2,10,0,0
2,2,1,1
2,8,1,0
2,6,1,0
2,14,1,0
2,30,1,0
2,24,1,0
2,3,2,1
2,18,2,0
2,29,2,0
2,30,2,0
2,33,2,0
2,30,2,0
23,2,0,1
23,32,0,0
23,2,0,0
23,22,0,0
23,31,0,0
23,11,0,0
23,3,1,1
23,25,1,0
23,31,1,0
23,33,1,0
23,27,1,0
23,32,1,0
23,11,2,1
23,16,2,0
23,25,2,0
23,4,2,0
23,24,2,0
23,12,2,0
2,3,0,1
2,32,0,0
2,25,0,0
2,27,0,0
2,28,0,0
2,10,0,0
2,11,1,1
2,32,1,0
2,10,1,0
2,6,1,0
2,24,1,0
2,0,1,0
2,3,2,1
2,20,2,0
2,4,2,0
2,25,2,0
2,22,2,0
2,20,2,0
3,11,0,1
3,20,0,0
3,20,0,0
3,28,0,0
3,6,0,0
3,8,0,0
3,3,1,1
3,9,1,0
3,29,1,0
3,18,1,0
3,26,1,0
3,16,1,0
3,28,2,1
3,16,2,0
3,8,2,0
3,27,2,0
3,26,2,0
3,12,2,0
11,3,0,1
11,12,0,0
11,33,0,0
11,32,0,0
11,2,0,0
11,10,0,0
11,28,1,1
11,23,1,0
11,8,1,0
11,13,1,0
11,18,1,0
11,23,1,0
11,0,2,1
11,31,2,0
11,13,2,0
11,25,2,0
11,12,2,0
11,5,2,0
3,28,0,1
3,0,0,0
3,8,0,0
3,4,0,0
3,29,0,0
3,11,0,0
3,0,1,1
3,31,1,0
3,24,1,0
3,6,1,0
3,4,1,0
3,9,1,0
3,8,2,1
3,28,2,0
3,21,2,0
3,28,2,0
3,32,2,0
3,32,2,0
28,0,0,1
28,0,0,0
28,28,0,0
28,21,0,0
28,12,0,0
28,24,0,0
28,8,1,1
28,7,1,0
28,27,1,0
28,25,1,0
28,33,1,0
28,9,1,0
28,3,2,1
28,0,2,0
28,6,2,0
28,4,2,0
28,18,2,0
28,32,2,0
0,8,0,1
0,0,0,0
0,15,0,0
0,7,0,0
0,24,0,0
0,32,0,0
0,3,1,1
0,26,1,0
0,26,1,0
0,18,1,0
0,0,1,0
0,9,1,0
0,11,2,1
0,10,2,0
0,16,2,0
0,22,2,0
0,31,2,0
0,12,2,0
8,3,0,1
8,11,0,0
8,20,0,0
8,17,0,0
8,14,0,0
8,29,0,0
8,11,1,1
8,33,1,0
8,17,1,0
8,30,1,0
8,32,1,0
8,32,1,0
8,20,2,1
8,19,2,0
8,3,2,0
8,30,2,0
8,2,2,0
8,11,2,0
3,11,0,1
3,6,0,0
3,5,0,0
3,23,0,0
3,8,0,0
3,9,0,0
3,20,1,1
3,26,1,0
3,7,1,0
3,6,1,0
3,32,1,0
3,10,1,0
3,18,2,1
3,18,2,0
3,22,2,0
3,14,2,0
3,24,2,0
3,4,2,0
11,20,0,1
11,5,0,0
11,32,0,0
11,17,0,0
11,3,0,0
11,2,0,0
11,18,1,1
11,26,1,0
11,5,1,0
11,23,1,0
11,16,1,0
11,15,1,0
11,6,2,1
11,8,2,0
11,16,2,0
11,7,2,0
11,24,2,0
11,29,2,0
20,18,0,1
20,24,0,0
20,3,0,0
20,9,0,0
20,12,0,0
20,0,0,0
20,6,1,1
20,5,1,0
20,32,1,0
20,1,1,0
20,31,1,0
20,16,1,0
20,20,2,1
20,5,2,0
20,2,2,0
20,18,2,0
20,6,2,0
20,25,2,0
18,6,0,1
18,9,0,0
18,17,0,0
18,32,0,0
18,30,0,0
18,8,0,0
18,20,1,1
18,23,1,0
18,8,1,0
18,25,1,0
18,20,1,0
18,31,1,0
18,18,2,1
18,20,2,0
18,2,2,0
18,29,2,0
18,33,2,0
18,3,2,0
6,20,0,1
6,17,0,0
6,13,0,0
6,11,0,0
6,31,0,0
6,33,0,0
6,18,1,1
6,26,1,0
6,0,1,0
6,16,1,0
6,26,1,0
6,11,1,0
6,6,2,1
6,18,2,0
6,3,2,0
6,13,2,0
6,10,2,0
6,18,2,0
20,18,0,1
20,22,0,0
20,16,0,0
20,15,0,0
20,17,0,0
20,14,0,0
20,6,1,1
20,31,1,0
20,24,1,0
20,8,1,0
20,19,1,0
20,0,1,0
20,0,2,1
20,1,2,0
20,5,2,0
20,25,2,0
20,24,2,0
20,26,2,0
18,6,0,1
18,17,0,0
18,24,0,0
18,26,0,0
18,29,0,0
18,12,0,0
18,0,1,1
18,1,1,0
18,14,1,0
18,28,1,0
18,19,1,0
18,29,1,0
18,26,2,1
18,28,2,0
18,11,2,0
18,32,2,0
18,19,2,0
18,14,2,0
6,0,0,1
6,15,0,0
6,14,0,0
6,20,0,0
6,2,0,0
6,22,0,0
6,26,1,1
6,31,1,0
6,16,1,0
6,15,1,0
6,18,1,0
6,13,1,0
6,0,2,1
6,11,2,0
6,26,2,0
6,5,2,0
6,17,2,0
6,2,2,0
0,26,0,1
0,9,0,0
0,29,0,0
0,10,0,0
0,1,0,0
0,7,0,0
0,0,1,1
0,3,1,0
0,18,1,0
0,25,1,0
0,10,1,0
0,21,1,0
0,21,2,1
0,19,2,0
0,2,2,0
0,29,2,0
0,3,2,0
0,32,2,0
26,0,0,1
26,26,0,0
26,29,0,0
26,30,0,0
26,27,0,0
26,21,0,0
26,21,1,1
26,9,1,0
26,24,1,0
26,17,1,0
26,18,1,0
26,16,1,0
26,4,2,1
26,28,2,0
26,1,2,0
26,5,2,0
26,1,2,0
26,19,2,0
0,21,0,1
0,29,0,0
0,22,0,0
0,15,0,0
0,30,0,0
0,13,0,0
0,4,1,1
0,15,1,0
0,6,1,0
0,4,1,0
0,30,1,0
0,3,1,0
0,10,2,1
0,16,2,0
0,32,2,0
0,18,2,0
0,20,2,0
0,31,2,0
21,4,0,1
21,21,0,0
21,9,0,0
21,7,0,0
21,24,0,0
21,21,0,0
21,10,1,1
21,32,1,0
21,19,1,0
21,7,1,0
21,31,1,0
21,5,1,0
21,3,2,1
21,0,2,0
21,16,2,0
21,33,2,0
21,8,2,0
21,17,2,0
4,10,0,1
4,17,0,0
4,24,0,0
4,21,0,0
4,13,0,0
4,7,0,0
4,3,1,1
4,13,1,0
4,16,1,0
4,4,1,0
4,23,1,0
4,33,1,0
4,5,2,1
4,30,2,0
4,27,2,0
4,15,2,0
4,22,2,0
4,16,2,0
10,3,0,1
10,0,0,0
10,33,0,0
10,6,0,0
10,1,0,0
10,33,0,0
10,5,1,1
10,2,1,0
10,17,1,0
10,26,1,0
10,8,1,0
10,2,1,0
10,8,2,1
10,7,2,0
10,0,2,0
10,1,2,0
10,2,2,0
10,31,2,0
3,5,0,1
3,0,0,0
3,24,0,0
3,30,0,0
3,9,0,0
3,0,0,0
3,8,1,1
3,0,1,0
3,14,1,0
3,32,1,0
3,0,1,0
3,25,1,0
3,4,2,1
3,23,2,0
3,5,2,0
3,24,2,0
3,3,2,0
3,6,2,0
5,8,0,1
5,16,0,0
5,6,0,0
5,24,0,0
5,18,0,0
5,32,0,0
5,4,1,1
5,27,1,0
5,31,1,0
5,9,1,0
5,17,1,0
5,33,1,0
5,13,2,1
5,9,2,0
5,24,2,0
5,28,2,0
5,30,2,0
5,24,2,0
8,4,0,1
8,3,0,0
8,23,0,0
8,30,0,0
8,15,0,0
8,1,0,0
8,13,1,1
8,12,1,0
8,7,1,0
8,30,1,0
8,27,1,0
8,16,1,0
8,7,2,1
8,11,2,0
8,2,2,0
8,4,2,0
8,0,2,0
8,1,2,0
4,13,0,1
4,13,0,0
4,25,0,0
4,1,0,0
4,1,0,0
4,12,0,0
4,7,1,1
4,16,1,0
4,0,1,0
4,4,1,0
4,11,1,0
4,13,1,0
4,3,2,1
4,16,2,0
4,33,2,0
4,4,2,0
4,28,2,0
4,7,2,0
13,7,0,1
13,18,0,0
13,9,0,0
13,18,0,0
13,1,0,0
13,23,0,0
13,3,1,1
13,2,1,0
13,31,1,0
13,13,1,0
13,14,1,0
13,21,1,0
13,1,2,1
13,1,2,0
13,31,2,0
13,33,2,0
13,20,2,0
13,17,2,0
7,3,0,1
7,1,0,0
7,14,0,0
7,31,0,0
7,10,0,0
7,11,0,0
7,1,1,1
7,23,1,0
7,10,1,0
7,2,1,0
7,29,1,0
7,21,1,0
7,8,2,1
7,32,2,0
7,21,2,0
7,11,2,0
7,17,2,0
7,33,2,0
3,1,0,1
3,2,0,0
3,30,0,0
3,10,0,0
